3.100000000000000000e+01 4.745929083881048314e+02 4.717937755249828342e+02 4.771011796790845665e+02
3.200000000000000000e+01 4.782997658722580354e+02 4.754785674604526093e+02 4.808278126955081575e+02
3.300000000000000000e+01 4.820649935986760397e+02 4.792213463495439214e+02 4.846131307829525099e+02
3.400000000000000000e+01 4.858899814830934929e+02 4.830235590610353711e+02 4.884585207954357315e+02
3.500000000000000000e+01 4.897761609953888069e+02 4.868865910619055057e+02 4.923654250603919422e+02
3.600000000000000000e+01 4.937250014805496789e+02 4.908119402901975263e+02 4.963353180433312559e+02
3.700000000000000000e+01 4.977380379082843547e+02 4.948010672401525198e+02 5.003697620257148628e+02
3.800000000000000000e+01 5.018168421232311402e+02 4.988556164820755043e+02 5.044702961871327034e+02
3.900000000000000000e+01 5.059630441414842608e+02 5.029771299219565890e+02 5.086386248948618345e+02
4.000000000000000000e+01 5.101783373778856685e+02 5.071673391883745126e+02 5.128763869755972564e+02
4.100000000000000000e+01 5.144644585447276768e+02 5.114279671704485963e+02 5.171853504935804722e+02
4.200000000000000000e+01 5.188232124427310055e+02 5.157608073027926139e+02 5.215673350021639862e+02
4.300000000000000000e+01 5.232564600557190033e+02 5.201677022129500756e+02 5.260242208118495455e+02
4.400000000000000000e+01 5.277661192579256522e+02 5.246505535492576655e+02 5.305579038288232141e+02
4.500000000000000000e+01 5.370197676378858205e+02 5.338487456378699108e+02 5.398614060908521424e+02
4.600000000000000000e+01 5.417705737256781049e+02 5.385712614117045405e+02 5.446375514674833767e+02
4.700000000000000000e+01 5.466061813178645252e+02 5.433780755009203176e+02 5.494989775690486340e+02
4.800000000000000000e+01 5.515288898596520539e+02 5.482714703005947285e+02 5.544479805091374374e+02
4.900000000000000000e+01 5.565410793579155779e+02 5.532538072651423136e+02 5.594869089970403593e+02
5.000000000000000000e+01 5.616452100353986907e+02 5.583275754457465609e+02 5.646182764381267134e+02
5.100000000000000000e+01 5.668438349341097364e+02 5.634952555192368209e+02 5.698446239183272155e+02
5.200000000000000000e+01 5.721395874243693243e+02 5.687595433157464413e+02 5.751686109491954539e+02
5.300000000000000000e+01 5.775352134195096596e+02 5.741230703577751910e+02 5.805930233092886965e+02
5.400000000000000000e+01 5.830335938339279664e+02 5.795887309203668565e+02 5.861207349221479035e+02
5.500000000000000000e+01 5.886376801278397579e+02 5.851595213238349515e+02 5.917547114137424842e+02
5.600000000000000000e+01 5.943505341741166603e+02 5.908384366839375161e+02 5.974980094447017791e+02
5.700000000000000000e+01 6.001753768289381696e+02 5.966286794701505869e+02 6.033538670353967746e+02
5.800000000000000000e+01 6.061155297885685513e+02 6.025335732277947045e+02 6.093256822435592994e+02
5.900000000000000000e+01 6.121744282155281098e+02 6.085564999049711332e+02 6.154168294454672150e+02
6.000000000000000000e+01 6.183556909112461426e+02 6.147010835665748800e+02 6.216309925803158194e+02
6.100000000000000000e+01 6.246630616552840820e+02 6.209710871645434054e+02 6.279718692897170058e+02
6.200000000000000000e+01 6.311004346223026005e+02 6.273702805107220684e+02 6.344435288261317964e+02
6.300000000000000000e+01 6.376718649945282777e+02 6.339027523226332050e+02 6.410498908033245016e+02
6.400000000000000000e+01 6.443815961055498747e+02 6.405727817630788650e+02 6.477953007282642375e+02
6.500000000000000000e+01 6.512340127595049353e+02 6.473846645272187743e+02 6.546840997983663328e+02
6.600000000000000000e+01 6.582337594779825167e+02 6.543429643488703960e+02 6.617209852524827056e+02
6.700000000000000000e+01 6.653856110231606635e+02 6.614525031214166120e+02 6.689108387903950188e+02
6.800000000000000000e+01 6.726945732465889023e+02 6.687182907278621542e+02 6.762585996645664181e+02
6.900000000000000000e+01 6.801659048012817266e+02 6.761454513976161707e+02 6.837695490314396238e+02
7.000000000000000000e+01 6.878050010491414241e+02 6.837395438536946131e+02 6.914489282242511763e+02
